,Item,Data_do_lancamento,Entradas_Qtd,Entradas_Valor,Saidas_Qtd,Saidas_Valor,Saldo_Inicial_Qtd,Saldo_Inicial_Valor,Saldo_Final_Qtd,Saldo_Final_Valor
5876,JVB-301-01,17/07/2013,"0,0","0,0","1,0","6,64","2634,0","17493,64000000001","2633,0","17487,00000000001"
5877,41.01.053-3,17/07/2013,"0,0","0,0","100,0","25,94","40304,0","10453,769999999997","40204,0","10427,829999999996"
5878,41.02.051-2,17/07/2013,"0,0","0,0","3429,0","312,6499999999999","93005,0","8478,869999999994","89576,0","8166,219999999994"
5879,41.67.008-8,17/07/2013,"291,0","1085,64","1016,0","3753,8999999999996","4137,0","14984,959999999992","3412,0","12316,699999999992"
5880,41.73.019-6,17/07/2013,"7,0","25,27","0,0","0,0","2375,0","6292,100000000001","2382,0","6317,370000000002"
5881,80.03.104-1,18/07/2013,"0,0","0,0","85,9373","184,91000000000003","92940,27660000001","197567,67999999985","92854,3393","197382,76999999984"
5882,81.30.019-4,18/07/2013,"150,0","2151,18","313,0","4488,799999999999","6533,0","96437,82000000004","6370,0","94100,20000000003"
5883,82.10.355-4,18/07/2013,"576,0","7575,36","1014,5008","13342,4","3362,334300000006","47614,14999999999","2923,833500000006","41847,109999999986"
5884,82.70.372-1,18/07/2013,"1682,58","13923,51","2627,9871000000003","21746,82","24425,069900000046","199581,07000000015","23479,66280000005","191757,76000000015"
5885,82.53.405-9,18/07/2013,"23633,760000000002","118920,75","11818,940999999999","59553,99","23809,342300000033","120208,37000000014","35624,161300000036","179575,13000000015"
5886,82.53.475-0,18/07/2013,"5240,97","14308,9","5798,0338","15829,8","28479,64169999997","81796,02999999991","27922,57789999997","80275,1299999999"
5887,82.60.353-0,18/07/2013,"3000,0","19943,199999999997","3164,0","21033,44","7211,0","47232,25","7047,0","46142,009999999995"
5888,82.63.660-9,18/07/2013,"0,0","0,0","106,0537","1165,4499999999998","4929,327600000004","55710,63999999997","4823,273900000004","54545,18999999997"
5889,82.81.160-5,18/07/2013,"1171,5","2785,36","2911,0736","6921,299999999999","26279,72949999992","67486,31000000007","24540,15589999992","63350,37000000007"
5890,61.21.107-1,18/07/2013,"95,0","21146,38","6,0","1331,22","321,0","70724,01000000004","410,0","90539,17000000004"
5891,62.51.311-0,18/07/2013,"0,0","0,0","71,0","8114,23","1420,0","159961,54000000004","1349,0","151847,31000000003"
5892,63.41.311-9,18/07/2013,"2,0","178,19","21,0","1875,86","652,0","58180,02000000006","633,0","56482,350000000064"
5893,66.31.174-0,18/07/2013,"0,0","0,0","13,0","1378,26","774,0","84254,69999999998","761,0","82876,43999999999"
5894,69.51.202-0,18/07/2013,"0,0","0,0","17,0","5587,39","289,0","92722,09999999989","272,0","87134,70999999989"
5895,70.25.162-0,18/07/2013,"0,0","0,0","17,0","3792,62","496,0","109522,82999999996","479,0","105730,20999999996"
5896,71.15.272-3,18/07/2013,"0,0","0,0","6,0","1575,85","612,0","160316,7999999999","606,0","158740,9499999999"
5897,74.62.201-1,18/07/2013,"27,0","39493,84","1,0","1489,72","86,0","129423,98999999993","112,0","167428,10999999993"
5898,76.26.200-4,18/07/2013,"0,0","0,0","6,0","1932,9","575,0","183536,29000000004","569,0","181603,39000000004"
5899,10.01.206-6,18/07/2013,"0,0","0,0","71,813","163,7","5612,6406","13038,169999999984","5540,8276","12874,469999999983"
5900,47.05.018-9,18/07/2013,"134,0","2056,09","2,0","34,64","64,0","2433,8900000000185","196,0","4455,340000000018"
5901,47.11.014-9,18/07/2013,"3000,0","2476,12","1951,0","1390,31","5244,0","47447,51","6293,0","48533,32000000001"
5902,JVB-301-01,18/07/2013,"0,0","0,0","27,0","179,46","2633,0","17487,00000000001","2606,0","17307,54000000001"
5903,41.01.053-3,18/07/2013,"0,0","0,0","92,0","23,86","40204,0","10427,829999999996","40112,0","10403,969999999996"
5904,41.02.051-2,18/07/2013,"0,0","0,0","3185,0","290,40999999999997","89576,0","8166,219999999994","86391,0","7875,809999999994"
5905,41.67.008-8,18/07/2013,"3,0","11,19","0,0","0,0","3412,0","12316,699999999992","3415,0","12327,889999999992"
5906,80.03.104-1,19/07/2013,"0,0","0,0","57,8518","124,47","92854,3393","197382,76999999984","92796,4875","197258,29999999984"
5907,81.30.019-4,19/07/2013,"175,0","2509,71","187,0","2681,8","6370,0","94100,20000000003","6358,0","93928,11000000003"
5908,82.10.355-4,19/07/2013,"7488,0","96146,73","4446,4326","58477,97","2923,833500000006","41847,109999999986","5965,400900000006","79515,86999999997"
5909,82.70.372-1,19/07/2013,"9721,48","81237,53000000001","6648,088500000003","55013,610000000015","23479,66280000005","191757,76000000015","26553,054300000043","217981,68000000014"
5910,82.53.405-9,19/07/2013,"12262,080000000002","61786,90000000001","12262,080000000002","61786,90000000001","35624,161300000036","179575,13000000015","35624,161300000036","179575,13000000012"
5911,82.53.475-0,19/07/2013,"409,605","1118,3","409,605","1118,3","27922,57789999997","80275,1299999999","27922,57789999997","80275,1299999999"
5912,82.60.353-0,19/07/2013,"0,0","0,0","180,0","1196,6","7047,0","46142,009999999995","6867,0","44945,409999999996"
5913,82.63.660-9,19/07/2013,"426,74","4689,530000000001","782,0318","8593,91","4823,273900000004","54545,18999999997","4467,982100000004","50640,80999999997"
5914,82.81.160-5,19/07/2013,"1171,5","2785,36","1342,8295","3192,73","24540,15589999992","63350,37000000007","24368,82639999992","62943,000000000065"
5915,61.21.107-1,19/07/2013,"49,0","10910,59","17,0","3771,81","410,0","90539,17000000004","442,0","97677,95000000004"
5916,62.51.311-0,19/07/2013,"0,0","0,0","4,0","457,13","1349,0","151847,31000000003","1345,0","151390,18000000002"
5917,63.41.311-9,19/07/2013,"0,0","0,0","25,0","2233,19","633,0","56482,350000000064","608,0","54249,16000000006"
5918,66.31.174-0,19/07/2013,"0,0","0,0","22,0","2332,45","761,0","82876,43999999999","739,0","80543,98999999999"
5919,69.51.202-0,19/07/2013,"0,0","0,0","14,0","4601,38","272,0","87134,70999999989","258,0","82533,32999999989"
5920,70.25.162-0,19/07/2013,"0,0","0,0","2,0","446,19","479,0","105730,20999999996","477,0","105284,01999999996"
5921,71.15.272-3,19/07/2013,"0,0","0,0","2,0","525,29","606,0","158740,9499999999","604,0","158215,6599999999"
5922,74.62.201-1,19/07/2013,"19,0","27805,78","1,0","1489,72","112,0","167428,10999999993","130,0","193744,16999999993"
5923,76.26.200-4,19/07/2013,"0,0","0,0","2,0","644,3","569,0","181603,39000000004","567,0","180959,09000000005"
5924,77.33.242-1,19/07/2013,"0,0","0,0","1,0","855,33","307,0","262584,2899999998","306,0","261728,95999999982"
5925,10.01.206-6,19/07/2013,"0,0","0,0","53,7088","122,43","5540,8276","12874,469999999983","5487,118799999999","12752,039999999983"
5926,47.05.018-9,19/07/2013,"0,0","0,0","1,0","17,32","196,0","4455,340000000018","195,0","4438,020000000019"
5927,47.11.014-9,19/07/2013,"0,0","0,0","466,0","332,17","6293,0","48533,32000000001","5827,0","48201,15000000001"
5928,JVB-301-01,19/07/2013,"0,0","0,0","97,0","644,7099999999999","2606,0","17307,54000000001","2509,0","16662,830000000013"
5929,41.01.053-3,19/07/2013,"0,0","0,0","92,0","23,87","40112,0","10403,969999999996","40020,0","10380,099999999995"
5930,41.02.051-2,19/07/2013,"0,0","0,0","3308,0","301,63000000000005","86391,0","7875,809999999994","83083,0","7574,179999999994"
5931,41.26.232-0,19/07/2013,"0,0","0,0","77,0","1639,21","1028,0","21814,290000000005","951,0","20175,080000000005"
5932,41.67.008-8,19/07/2013,"0,0","0,0","144,0","532,06","3415,0","12327,889999999992","3271,0","11795,829999999993"
5933,41.73.019-6,19/07/2013,"0,0","0,0","330,0","1073,88","2382,0","6317,370000000002","2052,0","5243,490000000002"
5934,80.03.104-1,22/07/2013,"47978,0","105630,73","24006,8802","51652,96","92796,4875","197258,29999999984","116767,60729999999","251236,06999999986"
5935,81.30.019-4,22/07/2013,"1800,0","26940,33","927,0","13294,289999999999","6358,0","93928,11000000003","7231,0","107574,15000000004"
5936,82.10.355-4,22/07/2013,"0,0","0,0","398,6509","5242,9400000000005","5965,400900000006","79515,86999999997","5566,750000000006","74272,92999999996"
5937,82.70.372-1,22/07/2013,"934,58","7733,74","1756,1239","14532,09","26553,054300000043","217981,68000000014","25731,510400000047","211183,33000000013"
5938,82.53.405-9,22/07/2013,"9450,96","47622,06","13362,524899999999","67331,88","35624,161300000036","179575,13000000012","31712,59640000004","159865,3100000001"
5939,82.53.475-0,22/07/2013,"1401,54","3826,48","1670,9388","4561,99","27922,57789999997","80275,1299999999","27653,179099999972","79539,6199999999"
5940,82.60.353-0,22/07/2013,"1500,0","10148,759999999998","1182,0","7857,63","6867,0","44945,409999999996","7185,0","47236,54"
5941,82.63.660-9,22/07/2013,"654,5178000000001","7192,63","654,5178000000001","7192,63","4467,982100000004","50640,80999999997","4467,982100000005","50640,80999999997"
5942,82.81.160-5,22/07/2013,"18744,0","44571,83","9438,884399999995","22441,89","24368,82639999992","62943,000000000065","33673,94199999992","85072,94000000008"
5943,61.21.107-1,22/07/2013,"0,0","0,0","1,0","221,87","442,0","97677,95000000004","441,0","97456,08000000005"
5944,62.51.311-0,22/07/2013,"175,0","20505,21","28,0","3199,9800000000005","1345,0","151390,18000000002","1492,0","168695,41"
5945,63.41.311-9,22/07/2013,"154,0","13813,25","18,0","1607,9100000000003","608,0","54249,16000000006","744,0","66454,50000000006"
5946,66.31.174-0,22/07/2013,"0,0","0,0","16,0","1696,33","739,0","80543,98999999999","723,0","78847,65999999999"
5947,69.51.202-0,22/07/2013,"41,0","13731,359999999999","10,0","3286,7000000000003","258,0","82533,32999999989","289,0","92977,98999999989"
5948,70.25.162-0,22/07/2013,"0,0","0,0","15,0","3346,43","477,0","105284,01999999996","462,0","101937,58999999997"
5949,71.15.272-3,22/07/2013,"45,0","12159,13","4,0","1050,57","604,0","158215,6599999999","645,0","169324,21999999988"
5950,74.62.201-1,22/07/2013,"12,0","17802,93","3,0","4469,14","130,0","193744,16999999993","139,0","207077,9599999999"
5951,76.26.200-4,22/07/2013,"0,0","0,0","5,0","1610,75","567,0","180959,09000000005","562,0","179348,34000000005"
5952,10.01.206-6,22/07/2013,"0,0","0,0","1163,0366","2651,0800000000004","5487,118799999999","12752,039999999983","4324,082199999999","10100,959999999983"
5953,47.05.018-9,22/07/2013,"1,0","15,35","1,0","17,32","195,0","4438,020000000019","195,0","4436,050000000019"
5954,47.11.014-9,22/07/2013,"0,0","0,0","356,0","253,69000000000003","5827,0","48201,15000000001","5471,0","47947,46000000001"
5955,JVB-301-01,22/07/2013,"790,0","5254,02","348,0","2313,01","2509,0","16662,830000000013","2951,0","19603,84000000001"
5956,41.01.053-3,22/07/2013,"0,0","0,0","76,0","19,71","40020,0","10380,099999999995","39944,0","10360,389999999996"
5957,41.02.051-2,22/07/2013,"0,0","0,0","2820,0","257,21","83083,0","7574,179999999994","80263,0","7316,969999999994"
5958,41.26.232-0,22/07/2013,"0,0","0,0","176,0","3746,76","951,0","20175,080000000005","775,0","16428,320000000007"
5959,41.67.008-8,22/07/2013,"5490,0","20481,54","72,0","266,03","3271,0","11795,829999999993","8689,0","32011,339999999997"
5960,80.03.104-1,23/07/2013,"23989,0","51614,49","23989,0","51614,49","116767,60729999999","251236,06999999986","116767,60729999997","251236,0699999999"
5961,81.30.019-4,23/07/2013,"0,0","0,0","77,0","1104,27","7231,0","107574,15000000004","7154,0","106469,88000000003"
5962,82.10.355-4,23/07/2013,"576,0","7575,36","974,0425000000001","12810,280000000002","5566,750000000006","74272,92999999996","5168,707500000006","69038,00999999997"
5963,82.70.372-1,23/07/2013,"1495,58","12376,07","2331,1049","19290,14","25731,510400000047","211183,33000000013","24895,985500000046","204269,26000000013"
5964,82.53.405-9,23/07/2013,"0,0","0,0","803,79","4050,19","31712,59640000004","159865,3100000001","30908,806400000038","155815,1200000001"
5965,82.53.475-0,23/07/2013,"10600,38","28907,96","6411,951899999998","17505,92","27653,179099999972","79539,6199999999","31841,60719999997","90941,6599999999"
5966,82.60.353-0,23/07/2013,"500,0","3323,87","824,0","5477,74","7185,0","47236,54","6861,0","45082,670000000006"
5967,82.63.660-9,23/07/2013,"0,0","0,0","140,0831","1539,4","4467,982100000005","50640,80999999997","4327,899000000005","49101,40999999997"
5968,82.81.160-5,23/07/2013,"2343,0","5570,72","4506,625499999998","10714,990000000003","33673,94199999992","85072,94000000008","31510,316499999924","79928,67000000007"
5969,61.21.107-1,23/07/2013,"0,0","0,0","17,0","3771,84","441,0","97456,08000000005","424,0","93684,24000000005"
5970,62.51.311-0,23/07/2013,"274,0","32105,3","102,0","11657,08","1492,0","168695,41","1664,0","189143,63"
5971,63.41.311-9,23/07/2013,"8,0","717,57","1,0","89,32","744,0","66454,50000000006","751,0","67082,75000000006"
5972,66.31.174-0,23/07/2013,"0,0","0,0","10,0","1060,2","723,0","78847,65999999999","713,0","77787,45999999999"
5973,69.51.202-0,23/07/2013,"35,0","11729,35","7,0","2300,69","289,0","92977,98999999989","317,0","102406,64999999989"
5974,70.25.162-0,23/07/2013,"0,0","0,0","3,0","669,29","462,0","101937,58999999997","459,0","101268,29999999997"
5975,71.15.272-3,23/07/2013,"11,0","2972,23","2,0","525,28","645,0","169324,21999999988","654,0","171771,1699999999"
5976,74.62.201-1,23/07/2013,"0,0","0,0","29,0","43201,69","139,0","207077,9599999999","110,0","163876,2699999999"
5977,76.26.200-4,23/07/2013,"51,0","16686,69","7,0","2255,05","562,0","179348,34000000005","606,0","193779,98000000007"
5978,77.33.242-1,23/07/2013,"0,0","0,0","6,0","5131,94","306,0","261728,95999999982","300,0","256597,01999999981"
5979,10.01.206-6,23/07/2013,"0,0","0,0","823,9227","1878,1","4324,082199999999","10100,959999999983","3500,159499999999","8222,859999999982"
5980,47.05.018-9,23/07/2013,"295,0","4526,469999999999","2,0","34,63","195,0","4436,050000000019","488,0","8927,89000000002"
5981,47.11.014-9,23/07/2013,"0,0","0,0","464,0","330,71000000000004","5471,0","47947,46000000001","5007,0","47616,75000000001"
5982,JVB-301-01,23/07/2013,"615,0","4090,17","413,0","2745,0000000000005","2951,0","19603,84000000001","3153,0","20949,01000000001"
5983,41.01.053-3,23/07/2013,"0,0","0,0","76,0","19,71","39944,0","10360,389999999996","39868,0","10340,679999999997"
5984,41.02.051-2,23/07/2013,"0,0","0,0","3330,0","303,56000000000006","80263,0","7316,969999999994","76933,0","7013,4099999999935"
5985,41.26.232-0,23/07/2013,"0,0","0,0","110,0","2341,73","775,0","16428,320000000007","665,0","14086,590000000007"
5986,41.67.008-8,23/07/2013,"1170,0","4364,93","1581,0","5841,41","8689,0","32011,339999999997","8278,0","30534,859999999997"
5987,80.03.104-1,24/07/2013,"11880,0","25560,89","11880,0","25560,89","116767,60729999997","251236,0699999999","116767,60729999997","251236,0699999999"
5988,81.30.019-4,24/07/2013,"0,0","0,0","57,0","817,45","7154,0","106469,88000000003","7097,0","105652,43000000004"
5989,82.10.355-4,24/07/2013,"599,617","7885,96","949,9457","12493,370000000003","5168,707500000006","69038,00999999997","4818,378800000006","64430,59999999997"
5990,82.70.372-1,24/07/2013,"18,369799999999998","152,01","928,3157000000002","7681,9299999999985","24895,985500000046","204269,26000000013","23986,039600000047","196739,34000000014"
5991,82.53.405-9,24/07/2013,"0,0","0,0","2528,6872","12741,7","30908,806400000038","155815,1200000001","28380,119200000037","143073,4200000001"
5992,82.53.475-0,24/07/2013,"5339,669999999999","14578,37","5339,669999999999","14578,37","31841,60719999997","90941,6599999999","31841,60719999997","90941,6599999999"
5993,82.60.353-0,24/07/2013,"0,0","0,0","240,0","1595,4999999999998","6861,0","45082,670000000006","6621,0","43487,170000000006"
5994,82.63.660-9,24/07/2013,"0,0","0,0","30,2121","332,01000000000005","4327,899000000005","49101,40999999997","4297,686900000005","48769,399999999965"
5995,82.81.160-5,24/07/2013,"0,0","0,0","1112,5312999999996","2645,13","31510,316499999924","79928,67000000007","30397,785199999926","77283,54000000007"
5996,61.21.107-1,24/07/2013,"2,0","445,33","0,0","0,0","424,0","93684,24000000005","426,0","94129,57000000005"
5997,62.51.311-0,24/07/2013,"7,0","820,2","40,0","4571,389999999999","1664,0","189143,63","1631,0","185392,44"
5998,63.41.311-9,24/07/2013,"0,0","0,0","20,0","1786,54","751,0","67082,75000000006","731,0","65296,21000000006"
5999,69.51.202-0,24/07/2013,"74,0","24799,19","25,0","8216,75","317,0","102406,64999999989","366,0","118989,0899999999"
6000,70.25.162-0,24/07/2013,"0,0","0,0","3,0","669,28","459,0","101268,29999999997","456,0","100599,01999999997"
6001,74.62.201-1,24/07/2013,"0,0","0,0","3,0","4469,14","110,0","163876,2699999999","107,0","159407,1299999999"
6002,76.26.200-4,24/07/2013,"14,0","4579,96","5,0","1610,75","606,0","193779,98000000007","615,0","196749,19000000006"
6003,77.33.242-1,24/07/2013,"0,0","0,0","3,0","2565,97","300,0","256597,01999999981","297,0","254031,0499999998"
6004,10.01.206-6,24/07/2013,"0,0","0,0","778,4106","1774,3600000000001","3500,159499999999","8222,859999999982","2721,7488999999987","6448,499999999982"
6005,47.11.014-9,24/07/2013,"0,0","0,0","424,0","302,17","5007,0","47616,75000000001","4583,0","47314,58000000001"
6006,JVB-301-01,24/07/2013,"0,0","0,0","523,0","3476,11","3153,0","20949,01000000001","2630,0","17472,90000000001"
6007,41.01.053-3,24/07/2013,"0,0","0,0","76,0","19,700000000000003","39868,0","10340,679999999997","39792,0","10320,979999999996"
6008,41.02.051-2,24/07/2013,"30100,0","2744,22","33630,0","3066,1","76933,0","7013,4099999999935","73403,0","6691,529999999993"
6009,41.26.232-0,24/07/2013,"0,0","0,0","198,0","4215,110000000001","665,0","14086,590000000007","467,0","9871,480000000007"
6010,41.67.008-8,24/07/2013,"3460,0","12826,8","434,0","1603,53","8278,0","30534,859999999997","11304,0","41758,13"
6011,80.03.104-1,25/07/2013,"0,0","0,0","5913,0237","12722,400000000001","116767,60729999997","251236,0699999999","110854,58359999997","238513,6699999999"
6012,81.30.019-4,25/07/2013,"100,0","1434,12","222,0","3183,74","7097,0","105652,43000000004","6975,0","103902,81000000003"
6013,82.10.355-4,25/07/2013,"576,0","7575,36","994,2679","13076,29","4818,378800000006","64430,59999999997","4400,110900000006","58929,66999999996"
